t,d
1687609375.418561,1.650000
1687609375.418561,1.650000
1687609375.418561,1.650000
1687609375.975657,1.680000
1687609375.975657,1.680000
1687609375.975657,1.680000
1687609376.534025,1.690000
1687609376.534025,1.690000
1687609376.534025,1.690000
1687609377.091037,1.720000
1687609377.091037,1.720000
1687609377.091037,1.720000
1687609377.649436,1.700000
1687609377.649436,1.700000
1687609377.649436,1.700000
1687609378.206395,1.710000
1687609378.206395,1.710000
1687609378.206395,1.710000
1687609378.764758,1.770000
1687609378.764758,1.770000
1687609378.764758,1.770000
1687609379.322077,1.720000
1687609379.322077,1.720000
1687609379.322077,1.720000
1687609379.880301,1.780000
1687609379.880301,1.780000
1687609379.880301,1.780000
1687609380.437316,1.740000
1687609380.437316,1.740000
1687609380.437316,1.740000
1687609380.995694,1.760000
1687609380.995694,1.760000
1687609380.995694,1.760000
1687609381.552762,1.780000
1687609381.552762,1.780000
1687609381.552762,1.780000
1687609382.111058,1.770000
1687609382.111058,1.770000
1687609382.111058,1.770000
1687609382.668146,1.790000
1687609382.668146,1.790000
1687609382.668146,1.790000
1687609383.226538,1.790000
1687609383.226538,1.790000
1687609383.226538,1.790000
1687609383.78352,1.790000
1687609383.78352,1.790000
1687609383.78352,1.790000
1687609384.341906,1.800000
1687609384.341906,1.800000
1687609384.341906,1.800000
1687609384.898923,1.860000
1687609384.898923,1.860000
1687609384.898923,1.860000
1687609385.457273,1.790000
1687609385.457273,1.790000
1687609385.457273,1.790000
1687609386.014419,1.790000
1687609386.014419,1.790000
1687609386.014419,1.790000
1687609386.572773,1.800000
1687609386.572773,1.800000
1687609386.572773,1.800000
1687609387.129824,1.800000
1687609387.129824,1.800000
1687609387.129824,1.800000
1687609387.68814,1.840000
1687609387.68814,1.840000
1687609387.68814,1.840000
1687609388.245151,1.830000
1687609388.245151,1.830000
1687609388.245151,1.830000
1687609388.803547,1.870000
1687609388.803547,1.870000
1687609388.803547,1.870000
1687609389.360698,1.890000
1687609389.360698,1.890000
1687609389.360698,1.890000
1687609389.919068,1.870000
1687609389.919068,1.870000
1687609389.919068,1.870000
1687609390.476062,1.860000
1687609390.476062,1.860000
1687609390.476062,1.860000
1687609391.034424,1.860000
1687609391.034424,1.860000
1687609391.034424,1.860000
1687609391.591398,1.860000
1687609391.591398,1.860000
1687609391.591398,1.860000
1687609392.149815,1.860000
1687609392.149815,1.860000
1687609392.149815,1.860000
1687609392.706902,1.870000
1687609392.706902,1.870000
1687609392.706902,1.870000
1687609393.265191,1.870000
1687609393.265191,1.870000
1687609393.265191,1.870000
1687609393.822283,1.870000
1687609393.822283,1.870000
1687609393.822283,1.870000
1687609394.380648,1.870000
1687609394.380648,1.870000
1687609394.380648,1.870000
1687609394.937701,1.890000
1687609394.937701,1.890000
1687609394.937701,1.890000
1687609395.496028,1.940000
1687609395.496028,1.940000
1687609395.496028,1.940000
1687609396.053199,1.900000
1687609396.053199,1.900000
1687609396.053199,1.900000
1687609396.611435,1.940000
1687609396.611435,1.940000
1687609396.611435,1.940000
1687609397.168541,2.010000
1687609397.168541,2.010000
1687609397.168541,2.010000
1687609397.726953,2.010000
1687609397.726953,2.010000
1687609397.726953,2.010000
1687609398.283943,2.090000
1687609398.283943,2.090000
1687609398.283943,2.090000
1687609398.842295,2.120000
1687609398.842295,2.120000
1687609398.842295,2.120000
1687609399.399462,2.190000
1687609399.399462,2.190000
1687609399.399462,2.190000
1687609399.957761,2.240000
1687609399.957761,2.240000
1687609399.957761,2.240000
1687609400.514777,2.300000
1687609400.514777,2.300000
1687609400.514777,2.300000
1687609401.073167,2.280000
1687609401.073167,2.280000
1687609401.073167,2.280000
1687609401.630192,2.330000
1687609401.630192,2.330000
1687609401.630192,2.330000
1687609402.188568,2.380000
1687609402.188568,2.380000
1687609402.188568,2.380000
1687609402.745702,2.380000
1687609402.745702,2.380000
1687609402.745702,2.380000
1687609403.303905,2.460000
1687609403.303905,2.460000
1687609403.303905,2.460000
1687609403.861073,2.500000
1687609403.861073,2.500000
1687609403.861073,2.500000
1687609404.419474,2.450000
1687609404.419474,2.450000
1687609404.419474,2.450000
1687609404.97643,2.480000
1687609404.97643,2.480000
1687609404.97643,2.480000
1687609405.534811,2.450000
1687609405.534811,2.450000
1687609405.534811,2.450000
1687609406.091912,2.440000
1687609406.091912,2.440000
1687609406.091912,2.440000
1687609406.650173,2.450000
1687609406.650173,2.450000
1687609406.650173,2.450000
1687609407.207314,2.440000
1687609407.207314,2.440000
1687609407.207314,2.440000
1687609407.765686,2.480000
1687609407.765686,2.480000
1687609407.765686,2.480000
1687609408.322674,2.380000
1687609408.322674,2.380000
1687609408.322674,2.380000
1687609408.881033,2.340000
1687609408.881033,2.340000
1687609408.881033,2.340000
1687609409.438197,2.290000
1687609409.438197,2.290000
1687609409.438197,2.290000
1687609409.996407,2.310000
1687609409.996407,2.310000
1687609409.996407,2.310000
1687609410.553568,2.240000
1687609410.553568,2.240000
1687609410.553568,2.240000
1687609411.111963,2.280000
1687609411.111963,2.280000
1687609411.111963,2.280000
1687609411.668914,2.220000
1687609411.668914,2.220000
1687609411.668914,2.220000
1687609412.227326,2.210000
1687609412.227326,2.210000
1687609412.227326,2.210000
1687609412.784314,2.170000
1687609412.784314,2.170000
1687609412.784314,2.170000
1687609413.342687,2.150000
1687609413.342687,2.150000
1687609413.342687,2.150000
1687609413.899844,2.170000
1687609413.899844,2.170000
1687609413.899844,2.170000
1687609414.458155,2.160000
1687609414.458155,2.160000
1687609414.458155,2.160000
1687609415.015192,2.210000
1687609415.015192,2.210000
1687609415.015192,2.210000
1687609415.573562,2.250000
1687609415.573562,2.250000
1687609415.573562,2.250000
1687609416.130557,2.180000
1687609416.130557,2.180000
1687609416.130557,2.180000
1687609416.688903,2.220000
1687609416.688903,2.220000
1687609416.688903,2.220000
1687609417.246037,2.240000
1687609417.246037,2.240000
1687609417.246037,2.240000
1687609417.804424,2.220000
1687609417.804424,2.220000
1687609417.804424,2.220000
1687609418.361426,2.270000
1687609418.361426,2.270000
1687609418.361426,2.270000
1687609418.919833,2.300000
1687609418.919833,2.300000
1687609418.919833,2.300000
1687609419.476799,2.330000
1687609419.476799,2.330000
1687609419.476799,2.330000
1687609420.035196,2.340000
1687609420.035196,2.340000
1687609420.035196,2.340000
1687609420.592756,2.330000
1687609420.592756,2.330000
1687609420.592756,2.330000
1687609421.150561,2.430000
1687609421.150561,2.430000
1687609421.150561,2.430000
1687609421.70768,2.380000
1687609421.70768,2.380000
1687609421.70768,2.380000
1687609422.266065,2.420000
1687609422.266065,2.420000
1687609422.266065,2.420000
1687609422.823032,2.400000
1687609422.823032,2.400000
1687609422.823032,2.400000
1687609423.381438,2.380000
1687609423.381438,2.380000
1687609423.381438,2.380000
1687609423.93854,2.360000
1687609423.93854,2.360000
1687609423.93854,2.360000
1687609424.496806,2.370000
1687609424.496806,2.370000
1687609424.496806,2.370000
1687609425.053951,2.310000
1687609425.053951,2.310000
1687609425.053951,2.310000
1687609425.612276,2.280000
1687609425.612276,2.280000
1687609425.612276,2.280000
1687609426.169294,2.260000
1687609426.169294,2.260000
1687609426.169294,2.260000
1687609426.727654,2.240000
1687609426.727654,2.240000
1687609426.727654,2.240000
1687609427.284815,2.230000
1687609427.284815,2.230000
1687609427.284815,2.230000
1687609427.843045,2.290000
1687609427.843045,2.290000
1687609427.843045,2.290000
1687609428.400161,2.220000
1687609428.400161,2.220000
1687609428.400161,2.220000
1687609428.958542,2.240000
1687609428.958542,2.240000
1687609428.958542,2.240000
1687609429.51552,2.240000
1687609429.51552,2.240000
1687609429.51552,2.240000
1687609430.073906,2.270000
1687609430.073906,2.270000
1687609430.073906,2.270000
1687609430.63106,2.250000
1687609430.63106,2.250000
1687609430.63106,2.250000
1687609431.189296,2.240000
1687609431.189296,2.240000
1687609431.189296,2.240000
1687609431.746466,2.240000
1687609431.746466,2.240000
1687609431.746466,2.240000
1687609432.304802,2.270000
1687609432.304802,2.270000
1687609432.304802,2.270000
1687609432.861839,2.250000
1687609432.861839,2.250000
1687609432.861839,2.250000
1687609433.420222,2.250000
1687609433.420222,2.250000
1687609433.420222,2.250000
1687609433.977344,2.220000
1687609433.977344,2.220000
1687609433.977344,2.220000
1687609434.535587,2.200000
1687609434.535587,2.200000
1687609434.535587,2.200000
1687609435.092667,2.220000
1687609435.092667,2.220000
1687609435.092667,2.220000
1687609435.651096,2.220000
1687609435.651096,2.220000
1687609435.651096,2.220000
1687609436.208081,2.180000
1687609436.208081,2.180000
1687609436.208081,2.180000
1687609436.766463,2.130000
1687609436.766463,2.130000
1687609436.766463,2.130000
1687609437.323457,2.130000
1687609437.323457,2.130000
1687609437.323457,2.130000
1687609437.881811,2.140000
1687609437.881811,2.140000
1687609437.881811,2.140000
1687609438.438962,2.140000
1687609438.438962,2.140000
1687609438.438962,2.140000
1687609438.997422,2.160000
1687609438.997422,2.160000
1687609438.997422,2.160000
1687609439.55433,2.180000
1687609439.55433,2.180000
1687609439.55433,2.180000
1687609440.112714,2.120000
1687609440.112714,2.120000
1687609440.112714,2.120000
1687609440.669671,2.120000
1687609440.669671,2.120000
1687609440.669671,2.120000
1687609441.228198,2.140000
1687609441.228198,2.140000
1687609441.228198,2.140000
1687609441.785146,2.190000
1687609441.785146,2.190000
1687609441.785146,2.190000
1687609442.343593,2.110000
1687609442.343593,2.110000
1687609442.343593,2.110000
1687609442.900639,2.110000
1687609442.900639,2.110000
1687609442.900639,2.110000
1687609443.458899,2.090000
1687609443.458899,2.090000
1687609443.458899,2.090000
1687609444.015915,2.150000
1687609444.015915,2.150000
1687609444.015915,2.150000
1687609444.574267,2.140000
1687609444.574267,2.140000
1687609444.574267,2.140000
1687609445.13145,2.130000
1687609445.13145,2.130000
1687609445.13145,2.130000
1687609445.689811,2.160000
1687609445.689811,2.160000
1687609445.689811,2.160000
1687609446.246826,2.130000
1687609446.246826,2.130000
1687609446.246826,2.130000
1687609446.805194,2.150000
1687609446.805194,2.150000
1687609446.805194,2.150000
1687609447.362144,2.150000
1687609447.362144,2.150000
1687609447.362144,2.150000
1687609447.920582,2.140000
1687609447.920582,2.140000
1687609447.920582,2.140000
1687609448.477702,2.120000
1687609448.477702,2.120000
1687609448.477702,2.120000
1687609449.035923,2.200000
1687609449.035923,2.200000
1687609449.035923,2.200000
1687609449.59302,2.220000
1687609449.59302,2.220000
1687609449.59302,2.220000
1687609450.151395,2.220000
1687609450.151395,2.220000
1687609450.151395,2.220000
1687609450.708433,2.180000
1687609450.708433,2.180000
1687609450.708433,2.180000
1687609451.266792,2.170000
1687609451.266792,2.170000
1687609451.266792,2.170000
1687609451.823946,2.210000
1687609451.823946,2.210000
1687609451.823946,2.210000
1687609452.382146,2.210000
1687609452.382146,2.210000
1687609452.382146,2.210000
1687609452.939298,2.220000
1687609452.939298,2.220000
1687609452.939298,2.220000
1687609453.497688,2.220000
1687609453.497688,2.220000
1687609453.497688,2.220000
1687609454.054705,2.230000
1687609454.054705,2.230000
1687609454.054705,2.230000
1687609454.613037,2.230000
1687609454.613037,2.230000
1687609454.613037,2.230000
1687609455.170164,2.280000
1687609455.170164,2.280000
1687609455.170164,2.280000
1687609455.728397,2.260000
1687609455.728397,2.260000
1687609455.728397,2.260000
1687609456.285577,2.290000
1687609456.285577,2.290000
1687609456.285577,2.290000
1687609456.843894,2.300000
1687609456.843894,2.300000
1687609456.843894,2.300000
1687609457.400951,2.340000
1687609457.400951,2.340000
1687609457.400951,2.340000
1687609457.959319,2.350000
1687609457.959319,2.350000
1687609457.959319,2.350000
1687609458.516393,2.340000
1687609458.516393,2.340000
1687609458.516393,2.340000
1687609459.074682,2.370000
1687609459.074682,2.370000
1687609459.074682,2.370000
1687609459.631769,2.390000
1687609459.631769,2.390000
1687609459.631769,2.390000
1687609460.190179,2.350000
1687609460.190179,2.350000
1687609460.190179,2.350000
1687609460.747174,2.400000
1687609460.747174,2.400000
1687609460.747174,2.400000
1687609461.305516,2.380000
1687609461.305516,2.380000
1687609461.305516,2.380000
1687609461.862681,2.400000
1687609461.862681,2.400000
1687609461.862681,2.400000
1687609462.420898,2.390000
1687609462.420898,2.390000
1687609462.420898,2.390000
1687609462.978069,2.390000
1687609462.978069,2.390000
1687609462.978069,2.390000
1687609463.536405,2.360000
1687609463.536405,2.360000
1687609463.536405,2.360000
1687609464.093397,2.330000
1687609464.093397,2.330000
1687609464.093397,2.330000
1687609464.651802,2.350000
1687609464.651802,2.350000
1687609464.651802,2.350000
1687609465.2089,2.300000
1687609465.2089,2.300000
1687609465.2089,2.300000
1687609465.767175,2.310000
1687609465.767175,2.310000
1687609465.767175,2.310000
1687609466.324303,2.300000
1687609466.324303,2.300000
1687609466.324303,2.300000
1687609466.882639,2.260000
1687609466.882639,2.260000
1687609466.882639,2.260000
1687609467.439671,2.260000
1687609467.439671,2.260000
1687609467.439671,2.260000
1687609467.998066,2.240000
1687609467.998066,2.240000
1687609467.998066,2.240000
1687609468.555097,2.240000
1687609468.555097,2.240000
1687609468.555097,2.240000
1687609469.113461,2.230000
1687609469.113461,2.230000
1687609469.113461,2.230000
1687609469.670559,2.220000
1687609469.670559,2.220000
1687609469.670559,2.220000
1687609470.228902,2.230000
1687609470.228902,2.230000
1687609470.228902,2.230000
1687609470.785887,2.240000
1687609470.785887,2.240000
1687609470.785887,2.240000
1687609471.344283,2.260000
1687609471.344283,2.260000
1687609471.344283,2.260000
1687609471.901312,2.270000
1687609471.901312,2.270000
1687609471.901312,2.270000
1687609472.459665,2.220000
1687609472.459665,2.220000
1687609472.459665,2.220000
1687609473.016808,2.230000
1687609473.016808,2.230000
1687609473.016808,2.230000
1687609473.575144,2.240000
1687609473.575144,2.240000
1687609473.575144,2.240000
1687609474.132159,2.250000
1687609474.132159,2.250000
1687609474.132159,2.250000
1687609474.690537,2.270000
1687609474.690537,2.270000
1687609474.690537,2.270000
1687609475.247563,2.240000
1687609475.247563,2.240000
1687609475.247563,2.240000
1687609475.805901,2.220000
1687609475.805901,2.220000
1687609475.805901,2.220000
1687609476.363013,2.220000
1687609476.363013,2.220000
1687609476.363013,2.220000
1687609476.921268,2.290000
1687609476.921268,2.290000
1687609476.921268,2.290000
1687609477.478445,2.210000
1687609477.478445,2.210000
1687609477.478445,2.210000
1687609478.036791,2.240000
1687609478.036791,2.240000
1687609478.036791,2.240000
1687609478.593803,2.240000
1687609478.593803,2.240000
1687609478.593803,2.240000
1687609479.152161,2.240000
1687609479.152161,2.240000
1687609479.152161,2.240000
1687609479.709266,2.230000
1687609479.709266,2.230000
1687609479.709266,2.230000
1687609480.267521,2.280000
1687609480.267521,2.280000
1687609480.267521,2.280000
1687609480.824657,2.220000
1687609480.824657,2.220000
1687609480.824657,2.220000
1687609481.383042,2.220000
1687609481.383042,2.220000
1687609481.383042,2.220000
1687609481.940031,2.260000
1687609481.940031,2.260000
1687609481.940031,2.260000
1687609482.498413,2.240000
1687609482.498413,2.240000
1687609482.498413,2.240000
1687609483.055522,2.240000
1687609483.055522,2.240000
1687609483.055522,2.240000
1687609483.613781,2.240000
1687609483.613781,2.240000
1687609483.613781,2.240000
1687609484.171027,2.220000
1687609484.171027,2.220000
1687609484.171027,2.220000
1687609484.729302,2.270000
1687609484.729302,2.270000
1687609484.729302,2.270000
1687609485.286445,2.280000
1687609485.286445,2.280000
1687609485.286445,2.280000
1687609485.844678,2.230000
1687609485.844678,2.230000
1687609485.844678,2.230000
